Gene_symbol,NAME,Foldchange,PValue,FDR,FIB1-052,FIB2-063,FIB3-067,FIB4-211,FIB5-226,F1-064,F2-065,F3-093,F4-210,F5-213
Fbxo34,F-box protein 34,1.693226641,0.000187307,0.002036538,101.1647223,121.764296,59.97791822,144.4492501,101.1343305,57.33462305,58.16708939,57.07083517,77.15067474,62.30712095
Fbxo39,F-box protein 39,20.64152332,0.000457707,0.004226957,0.130535126,1.382257231,0,2.581546305,0.284085198,0.146635865,0,0,0,0
Fbxo41,F-box protein 41,2.134729848,5.16E-07,1.73E-05,158.078037,165.1169092,81.27119402,188.8049093,152.5537513,45.01721043,72.3125451,65.8299082,78.89798967,87.17470802
Fbxo42,F-box protein 42,2.725518003,1.29E-11,2.12E-09,22.97418209,29.27872134,23.96887067,30.86121265,26.79870367,9.531331198,6.463009933,9.717096636,11.29034264,12.15748701
Fbxo5,F-box protein 5,2.908566876,0.006669287,0.035036205,1.17481613,1.633576727,3.56745982,0.704058083,0.94695066,0.586543458,0.487774335,0.410581548,0.403226523,0.828919569
Fbxo6,F-box protein 6,-1.351540094,0.009687685,0.047048991,35.76662439,31.66625656,32.10713838,26.87155018,26.60931354,47.80329185,43.89969011,38.86838655,41.39792303,34.67646864
Fcer1g,"Fc receptor, IgE, high affinity I, gamma polypeptide",-2.441654441,1.19E-09,1.04E-07,23.62685772,19.10028173,12.82055873,21.35642853,19.60187865,52.05573193,63.28871991,44.75338873,42.06996724,33.29493603
Fcf1,FCF1 small subunit (SSU) processome component homolog (S. cerevisiae),-1.37779998,0.009015164,0.044394918,20.88562008,18.84896224,19.84399525,19.59628332,19.41248852,30.35362397,29.75423441,28.05640578,24.73122675,22.93344141
Fcgbp,Fc fragment of IgG binding protein,-2.321718968,0.004960126,0.027841016,9.398529037,4.021111944,1.78372991,3.520290416,2.746156913,7.331793229,10.24326103,14.09663315,3.494629866,14.50609246
Fcgr2a,NA,-1.546866961,0.004461485,0.025651299,15.79475019,12.44031508,15.83060295,10.32618522,11.07932272,21.26220036,25.85203973,21.3502405,17.47314933,15.19685877
Fcgr3a,NA,-2.187473432,0.002701448,0.01745288,3.916053765,3.015833958,2.229662387,1.877488222,2.746156913,10.70441811,7.194671435,3.695233932,3.897856389,4.697210892
Fchsd2,FCH and double SH3 domains 2,1.388043641,0.003297569,0.020305837,44.38194268,47.62504458,40.02243986,50.80952501,48.57856884,32.40652607,33.77837267,36.40489726,29.03230966,35.09092843
Fcnb,ficolin B,-27.55094896,0.000569342,0.005054011,0,0,0,0,0,1.319722781,0.609717918,0,0,0.138153262
Fcrl2,NA,-1.885760055,1.99E-06,5.24E-05,31.06735987,28.77608235,17.61433286,23.11657373,21.11699971,38.27196066,52.67962813,44.89024925,51.61299495,41.58413172
Fdx1l,ferredoxin 1-like,-1.909480321,9.08E-06,0.000181117,42.03231042,34.68209051,18.06026534,34.14681704,30.96528657,68.91885635,59.75235598,74.31526019,53.49471872,48.62994806
Fem1a,feminization 1 homolog a (C. elegans),1.457415752,0.00229872,0.015317807,40.07428353,37.06962573,43.47841656,38.0191365,37.02577079,25.07473284,20.8523528,24.90861391,27.82263009,35.64354147
Fem1b,feminization 1 homolog b (C. elegans),2.266864013,1.35E-08,8.41E-07,59.00187673,64.71477034,56.52194152,84.36962698,67.13880177,22.58192315,24.75454748,24.22431133,28.76349198,46.00503609
Fer1l4,fer-1-like 4 (C. elegans),21.60992105,1.09E-05,0.000208647,0.391605377,1.005277986,0.111483119,1.52545918,1.420425989,0,0.121943584,0,0,0
Fgf1,fibroblast growth factor 1,3.186127473,0.005627645,0.030691045,1.17481613,0.376979245,3.56745982,1.173430139,3.314327309,1.026451052,0.609717918,0.273721032,0.403226523,0.690766308
Fgf10,fibroblast growth factor 10,-3.195491253,0.001354492,0.010027565,0.783210753,0.376979245,0.334449358,0.469372056,0.47347533,1.466358646,0.731661502,1.094884128,2.419359138,2.210452184
Fgf12,fibroblast growth factor 12,1.433385926,0.001936514,0.013378702,52.60565558,61.07063765,49.83295436,69.3497212,63.54038926,41.20467795,38.53417243,47.9011806,33.06457489,46.14318935
Fgf13,fibroblast growth factor 13,-2.838678802,4.25E-10,4.22E-08,193.9751965,99.27120111,57.63677272,123.0928216,120.7362091,347.9669066,304.1272976,408.3917798,318.0113178,309.4633058
Fgfbp3,fibroblast growth factor binding protein 3,-1.794913682,0.001901824,0.01319213,14.35886381,9.424481118,11.03682882,5.045749597,9.942981926,14.81022232,26.70564482,13.54919108,17.06992281,17.13100443
Fgfr1op2,FGFR1 oncogene partner 2,-1.370233653,0.006144347,0.032810624,93.593685,77.78338416,61.76164813,93.40503905,85.79372976,126.8400229,93.1648979,133.7127241,110.0808408,101.2663407
Fgfrl1,fibroblast growth factor receptor-like 1,-1.583952722,0.001136307,0.008732375,16.57796094,12.44031508,12.48610937,14.31584769,12.97322404,19.94247758,28.53479857,22.44512462,19.62369079,18.23623052
Fhit,fragile histidine triad gene,-1.715795383,0.001775713,0.012454691,7.701572405,6.157327664,4.570807894,7.86198193,6.818044749,14.22367886,9.755486691,12.8648885,10.08066308,9.94703483
Fhl2,four and a half LIM domains 2,1.802175468,0.001774683,0.012454691,15.53367994,28.27344335,10.81386258,22.52985867,23.76846156,11.43759744,8.779938022,9.990817668,16.66669629,9.11811526
Fhod3,formin homology 2 domain containing 3,8.445552192,4.78E-20,7.46E-17,74.79662692,175.2953488,57.5252896,217.6712907,133.8041282,18.6227548,19.63291697,11.63314386,8.736574666,19.34145661
Fibcd1,fibrinogen C domain containing 1,-4.60094024,8.33E-06,0.000169477,135.6259954,26.13722763,19.62102901,16.19333592,52.46106654,93.11377401,119.2608248,380.882816,251.2101238,305.871321
Fign,fidgetin,3.152951947,0.002336454,0.015499318,1.17481613,2.010555972,2.118179268,0.586715069,1.988596385,0.879815187,0.243887167,0.273721032,0.537635364,0.552613046
Filip1,filamin A interacting protein 1,-2.124766729,0.00055608,0.00495679,26.75970073,10.4297591,8.80716643,10.56087125,16.57163654,17.88957548,41.46081844,19.7079143,42.33878492,33.84754907
Fis1,fission 1 (mitochondrial outer membrane) homolog (yeast),-1.536072023,7.21E-05,0.000939566,86.93639359,93.2395332,73.57885879,74.27812779,81.34306166,150.8883047,134.5037728,129.1963271,112.7690176,101.404494
Fkbp1a,FK506 binding protein 1a,-1.909188419,8.28E-06,0.000168718,720.5538928,483.161732,283.0556401,557.2619729,476.5055719,994.6310694,865.1897259,1019.473984,1090.190109,842.4585888
Fkbp2,FK506 binding protein 2,-1.383058782,0.003428536,0.020947014,80.54017244,92.9882137,72.46402759,86.83383027,83.61574325,131.0924629,132.9185062,123.9956275,98.6560893,89.24700694
Fkbp5,FK506 binding protein 5,-1.696887973,4.43E-05,0.00063815,77.27679431,58.80876218,44.48176463,46.70251952,74.43032185,97.36621408,94.50627732,104.6982947,126.6131282,88.83254716
Fkbp6,FK506 binding protein 6,-5.483286604,0.008842323,0.04374784,0.130535126,0,0,0.117343014,0,0.146635865,0.243887167,0.547442064,0.537635364,0.138153262
Fkbpl,FK506 binding protein-like,-1.486072379,0.008936272,0.044085608,20.49401471,16.08444778,8.80716643,16.78005099,16.66633161,24.48818938,23.04733731,23.9505903,25.53767979,20.03222292
Fktn,fukutin,1.556139837,0.000274902,0.002807504,49.6033477,47.75070433,45.37362958,61.95711133,50.75655536,26.1011839,33.65642908,28.60384785,34.81188982,40.89336541
Flna,"filamin, alpha",1.866557457,0.001776345,0.012454691,47.25371544,51.39483703,131.9960133,36.49367732,114.6757249,38.27196066,46.46050537,37.22606035,43.01082912,39.64998606
Flnb,"filamin, beta",1.466629262,0.007275685,0.037397894,67.35612477,65.97136783,118.3950728,60.43165215,110.3197518,51.90909606,73.0442066,56.52339311,54.83880713,51.80747307
Flnc,"filamin C, gamma",2.161705925,4.52E-05,0.000645977,22.84364697,35.56170875,43.36693344,16.54536496,40.6241833,16.42321683,15.60877871,9.032794056,19.62369079,12.84825332
Flrt1,fibronectin leucine rich transmembrane protein 1,3.159818257,1.24E-15,6.64E-13,42.29338067,72.00303574,50.94778555,67.47223298,56.72234451,12.61068435,17.80376321,21.21337998,16.3978786,23.48605446
Flrt2,fibronectin leucine rich transmembrane protein 2,2.834052207,3.39E-06,8.14E-05,19.71080395,38.95452196,12.82055873,53.39107132,39.48784251,8.504880146,8.292163687,11.90686489,15.7258344,13.53901963
Flrt3,fibronectin leucine rich transmembrane protein 3,-1.494464007,0.004234512,0.024593403,30.28414912,17.84368425,32.33010462,27.9276373,31.7228471,37.6854172,36.70501867,47.21687802,33.73661909,54.29423178
Flt3,FMS-like tyrosine kinase 3,3.144623367,3.47E-06,8.33E-05,10.05120466,18.47198299,48.04922445,14.78521975,13.6360895,7.478429094,6.341066349,6.706165284,5.107535958,7.736582645
Fmod,fibromodulin,7.395168761,6.30E-05,0.000840253,10.31227492,2.387535217,92.6424722,3.754976444,101.891891,6.598613906,5.487461264,6.15872322,4.435491753,5.802436984
Fnbp1,formin binding protein 1,2.239290134,5.20E-08,2.51E-06,86.67532334,139.4823205,185.84236,88.82866151,108.9940209,62.17360658,44.26552086,43.24792306,63.84419948,58.85328941
Fnbp1l,formin binding protein 1-like,3.000818495,3.39E-06,8.14E-05,16.83903119,38.07490372,9.921997624,49.16672282,30.77589644,7.625064958,11.82852761,11.90686489,6.854850891,9.94703483
Fnbp4,formin binding protein 4,1.427307683,0.00936113,0.045721728,52.73619071,68.61022254,107.8041764,58.43682091,65.33959552,48.38983531,59.14263806,40.37385222,54.30117177,45.03796326
Fndc1,fibronectin type III domain containing 1,3.786418262,2.64E-06,6.73E-05,4.568729393,4.900730181,14.04687304,6.453865763,14.48834509,1.466358646,2.073040922,1.779186708,3.494629866,2.901218492
Fnip2,folliculin interacting protein 2,3.160875799,1.11E-12,2.65E-10,20.36347958,23.74969242,31.54972278,22.76454469,17.04511187,7.331793229,5.853292015,6.295583736,8.870983507,8.15104243
Folr1,folate receptor 1 (adult),-9.071397493,0.003550458,0.021508211,0.522140502,0.376979245,0,0,0.378780264,10.99768984,0.243887167,0.273721032,0.403226523,0.276306523
Fos,FBJ osteosarcoma oncogene,3.860465374,1.12E-05,0.000213221,3.263378138,43.2269534,27.42484737,44.70768829,32.95388296,8.358244281,12.6821327,4.926978576,6.72044205,6.493203292
Foxc1,forkhead box C1,2.2439769,0.004175965,0.024319188,6.787826527,5.906008167,25.08370186,5.280435625,22.8215109,5.278891125,5.853292015,6.15872322,7.258077414,4.835364153
Foxc2,forkhead box C2,5.018805232,0.005171998,0.028698405,0.913745879,0.628298741,12.15166001,0.117343014,9.942981926,0.586543458,0.975548669,0.410581548,2.150541456,0.552613046
Foxe1,forkhead box E1,11.12118456,5.90E-06,0.000127093,0.783210753,2.010555972,0.557415597,3.872319458,2.367376649,0,0.487774335,0.273721032,0,0
Foxg1,forkhead box G1,-1.604252764,0.00528274,0.029218855,162.6467664,152.0482954,50.16740372,149.8470287,158.8983207,181.3885645,187.6711752,233.2103193,231.0487977,247.2943381
Foxj1,forkhead box J1,-2.512398014,0.006359567,0.033788957,3.002307887,1.507916979,3.344493581,1.642802194,2.367376649,15.54340165,4.633856178,1.916047224,3.225812184,4.697210892
Foxj2,forkhead box J2,1.633313843,1.72E-05,0.00030012,64.09274663,73.51095272,94.20323587,65.00802969,67.23349684,38.27196066,48.16771554,40.51071274,45.16137058,50.70224698
Foxk1,forkhead box K1,2.41785671,4.76E-07,1.61E-05,18.14438245,27.01684587,17.8372991,28.7490384,22.44273063,5.425526989,8.901881605,10.40139922,8.467756984,13.95347941
Foxo3,forkhead box O3,4.319124459,3.76E-13,9.94E-11,35.11394876,61.32195714,95.20658394,66.88551791,50.85125042,8.65151601,13.29185062,8.622212508,21.6398234,19.34145661
Foxo4,forkhead box O4,-1.394980649,0.004448708,0.025620735,29.37040324,37.19528548,30.88082407,28.04498032,29.45016552,52.64227538,39.63166468,47.08001751,38.97856389,37.85399366
Foxp2,forkhead box P2,9.858198292,2.74E-12,5.89E-10,3.78551864,20.48253896,11.4827613,27.81029429,15.15121055,1.759630375,2.438871673,0.547442064,0.940861887,2.210452184
Foxq1,forkhead box Q1,-2.182451014,1.87E-05,0.000321295,5.743545523,5.403369174,5.239706611,5.867150694,5.208228628,8.798151875,12.43824553,16.42326192,8.198939302,14.09163268
Foxred2,FAD-dependent oxidoreductase domain containing 2,2.195832007,0.000903922,0.007337366,4.96033477,7.665244643,10.25644698,8.800726041,6.912739815,2.052902104,2.926646007,2.326628772,4.569900594,5.664283722
Fpgt,fucose-1-phosphate guanylyltransferase,1.65069782,0.005450496,0.029962892,6.787826527,8.921842125,9.810514505,10.44352824,8.617251003,4.545711802,5.36551768,5.200699608,5.107535958,6.769509815
Fra10ac1,FRA10AC1 homolog (human),-1.507405521,0.001480769,0.010776536,15.53367994,13.57125281,18.84064717,19.24425428,15.05651549,22.87519487,26.94953198,24.49803237,27.01617704,22.65713489
Frk,fyn-related kinase,5.140760926,0.000459721,0.004240164,0.652675628,0.502638993,1.895213029,0.938744111,2.556766781,0.293271729,0,0.410581548,0.268817682,0.276306523
Frmd4a,FERM domain containing 4A,1.659229351,0.000248702,0.002575217,23.88792797,32.16889555,30.99230719,24.05531785,28.59790992,11.5842333,19.02319905,16.14954089,18.81723774,18.51253704
Frmd6,FERM domain containing 6,1.935848404,2.56E-05,0.000411623,34.46127314,52.77709426,75.92000429,37.66710746,56.43825932,19.50256999,26.21787048,32.16222126,23.38713834,31.63709689
Frmpd4,FERM and PDZ domain containing 4,2.077048083,3.00E-05,0.00047012,83.02033983,113.7220722,53.06596482,138.3474134,89.2974472,36.80560201,28.53479857,43.65850461,50.40331538,70.45816338
Fry,furry homolog (Drosophila),1.529044361,0.000473116,0.004345883,235.0937611,271.1737367,293.3120871,302.6276328,286.6419647,148.395495,142.5520493,199.5426323,173.7906314,244.1168131
Frzb,frizzled-related protein,-3.6364596,1.62E-05,0.000284228,28.32612224,4.021111944,6.688987162,3.285604389,13.54139443,29.18053705,55.1184998,35.31001313,47.98395624,35.50538821
Fsd1,fibronectin type 3 and SPRY domain-containing protein,1.471949449,0.004475205,0.025704353,23.23525234,31.28927731,19.73251213,30.74386964,27.17748393,15.69003751,17.92570679,16.56012244,17.87637585,21.69006206
Fstl4,follistatin-like 4,1.832930895,0.00025173,0.002603438,24.01846309,33.80247228,20.06696149,38.48850855,33.04857802,19.79584172,11.70658403,14.5072147,22.58068529,12.98640658
Ftcd,formiminotransferase cyclodeaminase,2.708930612,0.002420588,0.015952652,1.827491757,2.010555972,1.226314313,1.290773153,1.799206253,0.439907594,0.853605085,0.273721032,0.537635364,0.828919569
Fth1,ferritin heavy chain 1,-1.940550752,4.94E-06,0.000109389,1581.955186,1493.843087,1257.083654,1163.455983,1310.295628,3592.871954,2733.975145,2097.113687,3126.080824,1658.529905
Ftl1,ferritin light chain 1,-1.603429265,4.25E-05,0.000618261,520.0519401,433.9031107,399.3325336,409.5271184,464.6686887,794.766386,854.7025777,719.0651511,656.4527795,546.5343026
Fto,fat mass and obesity associated,1.535659621,8.48E-05,0.00107119,90.19977173,92.9882137,86.28793439,99.85890481,93.93750544,46.7768408,56.45987922,59.39746395,64.38183484,74.60276122
Fuca1,"fucosidase, alpha-L- 1, tissue",-1.461583914,0.000924272,0.00746023,46.86211006,36.94396598,40.80282169,34.6161891,44.41198594,70.82512259,64.38621216,60.21862704,52.15063031,50.14963393
Fut1,fucosyltransferase 1,3.356376007,0.001688062,0.011975478,1.044281004,2.13621572,4.236358536,1.290773153,1.420425989,0.879815187,0.853605085,0.68430258,0.134408841,0.414459785
Fut9,fucosyltransferase 9,4.892896544,4.43E-11,6.24E-09,5.351940146,20.35687922,18.06026534,22.17782962,17.13980694,2.199537969,3.902194676,3.010931352,3.091403343,4.697210892
Fuz,fuzzy homolog (Drosophila),-1.397742999,0.008658708,0.043050303,27.54291148,26.76552638,23.85738755,22.76454469,19.60187865,38.71186825,38.90000318,35.0362921,27.68822125,27.90695883
Fzd3,frizzled homolog 3 (Drosophila),2.815137129,1.58E-07,6.45E-06,16.18635556,31.03795782,15.49615359,37.54976444,26.79870367,8.211608417,6.463009933,6.979886316,10.21507192,13.26271311
G0s2,G0/G1 switch gene 2,-2.125205124,0.001232403,0.009314395,3.654983514,1.382257231,4.013392297,3.050918361,3.219632243,6.598613906,8.779938022,6.295583736,6.72044205,4.282751107
G3bp2,GTPase activating protein (SH3 domain) binding protein 2,1.568521426,0.000602889,0.005283512,121.2671316,122.6439143,95.20658394,138.2300704,126.2285229,60.12070448,56.58182281,75.82072587,79.57003388,112.7330614
Gabarap,gamma-aminobutyric acid receptor associated protein,-1.550166021,3.44E-05,0.0005225,151.812351,116.6122464,119.6213871,122.1540775,130.4898009,224.3528728,215.2304251,194.6156538,188.3067863,170.619278
Gabarapl2,gamma-aminobutyric acid (GABA) A receptor-associated protein-like 2,-1.334074505,0.008468154,0.042286581,203.1126553,177.682884,236.6786624,180.9429274,170.2617286,287.8462022,269.6172634,267.6991693,247.715494,219.3873793
Gabra1,"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 1",2.456300537,5.42E-11,7.51E-09,326.0767435,554.6621287,634.115983,647.2640646,473.66472,176.549581,214.37682,182.1613468,259.8122897,240.1103685
Gabra2,"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 2",-1.974738389,0.000122938,0.001442654,145.6772001,84.06637157,36.2320138,98.80281769,105.3009134,153.8210219,169.6235248,202.9641452,177.9573055,223.8082837
Gabra3,"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 3",2.014481947,0.001958203,0.013506802,44.38194268,66.09702758,20.28992773,72.16595354,49.71490963,15.10349405,36.70501867,23.54000875,12.50002221,37.43953387
Gabra5,"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 5",-2.77143507,3.78E-07,1.32E-05,148.9405782,86.07692755,35.1171826,80.14527848,87.97171628,273.1826157,135.2354343,322.1696547,236.2907425,247.5706446
Gabra6,"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 6",392.9439724,3.73E-05,0.000558584,0.130535126,0.376979245,444.8176463,0,0.378780264,0.293271729,0.487774335,0.136860516,0.134408841,0
Gabrb1,"gamma-aminobutyric acid (GABA) A receptor, subunit beta 1",-1.722167314,0.000219186,0.002318537,19.18866345,17.34104526,9.810514505,19.36159729,19.79126879,30.2069881,26.94953198,34.07826849,25.40327095,30.67002406
Gabrb2,"gamma-aminobutyric acid (GABA) A receptor, subunit beta 2",5.432861342,8.06E-18,6.59E-15,27.80398173,46.99674584,56.18749216,62.42648338,45.83241193,5.278891125,7.682445769,5.611281156,10.75270728,14.64424572
