Gene_symbol,NAME,Foldchange,PValue,FDR,MIB1,MIB2,MIB3,MIB4,MIB5,M1,M2,M3,M4,M5
Fam198b,"family with sequence similarity 198, member B",-1.740799642,0.005500124,0.02049178,10.33862766,5.925016131,6.063515428,4.941855329,5.693350333,7.291532626,21.02223642,11.76246526,9.488944204,7.803699485
Fam204a,"family with sequence similarity 204, member A",-1.58164218,2.05E-05,0.000168952,10.28274319,10.42574954,10.46122991,8.676978543,10.44702148,17.05277791,15.41293776,12.92645922,17.50863253,16.65155594
Fam207a,"family with sequence similarity 207, member A",1.430987344,0.00010886,0.000717159,40.73978143,38.68351878,45.24315358,43.55728302,44.93877496,31.63584317,29.25931463,29.89626588,24.91613091,33.19320063
Fam20c,"family with sequence similarity 20, member C",1.317845163,0.000285143,0.00164374,75.835231,86.31153307,91.8189479,110.5596471,87.39016384,71.97448334,61.29801148,78.17138374,64.58603958,66.93595755
Fam213b,"family with sequence similarity 213, member B",1.444040823,1.16E-05,0.000102613,33.13949299,33.7270149,37.84699739,35.79971942,35.54198314,23.75628372,22.48772886,25.79165561,21.97761916,27.8625045
Fam217b,"family with sequence similarity 217, member B",-1.542485284,4.28E-05,0.000319504,8.941515815,11.33729048,9.794909537,11.32029651,8.899314598,15.40630281,12.63355554,16.90854382,16.77400459,15.93713275
Fam228a,"family with sequence similarity 228, member A",3.553012998,0.00398335,0.015538777,0.670613686,0.284856545,0.799584452,0.402244038,0.608027705,0,0.151602666,0.36757704,0.183656985,0.05495563
Fam229a,"family with sequence similarity 229, member A",2.256117945,0.002390086,0.010124103,1.45299632,1.253368797,0.932848527,1.379122417,1.381881149,0.23521073,0.808547555,0.612628399,0.428532964,0.714423192
Fam24a,"family with sequence similarity 24, member A",5.121618315,0.002070583,0.008954099,0.391191317,0.284856545,0.133264075,0.229853736,0.552752459,0,0.050534222,0,0.061218995,0.164866891
Fam3c,"family with sequence similarity 3, member C",-1.533700854,9.99E-09,1.96E-07,33.36303088,38.74049009,39.24627019,35.79971942,36.59221282,56.27416712,53.71787816,58.26096076,55.64806633,57.86827858
Fam49a,"family with sequence similarity 49, member A",-2.47330368,4.25E-16,3.86E-14,21.18021559,27.11834306,19.58981907,13.38898014,27.02959527,62.91887024,47.70430572,50.41931725,51.3015177,55.725009
Fam49b,"family with sequence similarity 49, member B",-1.938496719,4.03E-20,8.05E-18,43.08692933,50.19172319,47.44201082,40.74157475,52.23510742,93.14344902,87.01993056,81.90841697,96.97088786,94.02908323
Fam53a,"family with sequence similarity 53, member A",1.509012019,0.000320673,0.00181036,14.58584767,13.95797069,15.65852885,13.84868761,13.98463722,8.173572862,11.21859732,10.04710575,8.93797325,9.2875015
Fam53b,"family with sequence similarity 53, member B",1.269803151,0.004374537,0.016831476,83.1002126,73.54995986,69.36395121,61.48587444,72.57639793,50.39389887,68.92867903,47.96880366,53.38296352,62.75932966
Fam57b,"family with sequence similarity 57, member B",1.497998613,3.47E-06,3.55E-05,62.92591755,83.29205369,82.0906704,94.8146662,73.35025137,50.86432033,46.89575817,57.34201816,52.52589759,57.04394412
Fam65b,"family with sequence similarity 65, member B",-2.003925019,1.39E-09,3.31E-08,24.42151507,22.95943751,20.05624334,16.77932275,29.24060511,58.03824759,43.30782839,37.67664655,42.42476344,46.05281809
Fam69b,"family with sequence similarity 69, member B",1.37718401,6.38E-05,0.000449961,66.61429282,83.349025,87.48786546,78.15027032,80.31493236,65.85900436,55.33497327,51.15447133,52.83199257,62.20977336
Fam73b,"family with sequence similarity 73, member B",1.407952017,3.68E-06,3.72E-05,128.0313296,141.1749036,151.6545177,141.5899015,144.8211444,110.7842538,99.95669143,91.28163148,93.11409119,107.1085232
Fam83a,"family with sequence similarity 83, member A",4.241195018,0.01295789,0.041973784,0.111768948,0.170913927,0.199896113,0.861951511,0.221100984,0,0.050534222,0.06126284,0.061218995,0.164866891
Fam83f,"family with sequence similarity 83, member F",2.303824827,0.000959623,0.004642621,2.067725532,2.392794976,1.932329092,4.137367252,2.100459346,0.823237554,0.909615999,2.205462237,0.612189949,0.934245713
Fam83h,"family with sequence similarity 83, member H",1.962198913,0.00098721,0.004762541,9.668013975,9.343294669,9.461749349,11.89493085,8.45711263,5.468649469,4.699682661,9.373214508,2.938511753,2.418047728
Fam84a,"family with sequence similarity 84, member A",-1.517625551,0.000314351,0.001781114,55.99624279,63.69392341,75.8938909,51.14245631,67.65690104,107.1384874,103.8478265,63.8358792,100.9501225,101.2282708
Fam89b,"family with sequence similarity 89, member B",1.27083192,0.01176004,0.038811298,66.16721703,64.32060781,66.63203767,54.41787205,69.59153465,48.98263449,44.26797861,66.22512995,46.4652171,46.82219691
Fam91a1,"family with sequence similarity 91, member A1",-1.537695765,1.03E-08,2.02E-07,62.53472623,53.04028864,41.0453352,51.94694439,47.53671152,79.26601596,79.89460524,79.6416919,81.78857714,73.47567755
Fam98c,"family with sequence similarity 98, member C",2.294681249,1.99E-12,9.22E-11,35.54252536,45.97584633,42.17807984,56.31416538,39.96400282,17.64080474,15.86774576,26.46554685,18.24326047,17.69571292
Fanca,"Fanconi anemia, complementation group A",1.829838834,0.00042028,0.002279738,6.091407649,7.06444231,5.530459126,6.953075521,4.698395906,3.82217436,2.172971553,4.472187314,3.183387733,2.96760403
Fancc,"Fanconi anemia, complementation group C",2.03289851,0.00089096,0.004359078,3.353068431,3.133421993,2.86517762,4.597074725,3.482340495,1.352461697,1.010684443,3.001879156,1.591693866,1.648668905
Fance,"Fanconi anemia, complementation group E",1.558207458,2.23E-05,0.000181511,21.40375348,23.58612191,18.99013073,21.60625121,24.5422092,12.58377405,14.04851376,16.78601814,12.61111294,14.67315326
Far1,fatty acyl CoA reductase 1,-1.826759836,7.31E-08,1.13E-06,13.13285135,11.28031917,8.928693047,8.906832279,12.10527886,22.8154408,19.75888086,15.92833838,20.2634873,20.66331695
Farp2,"FERM, RhoGEF and pleckstrin domain protein 2",1.592941362,3.62E-08,6.16E-07,29.67465561,28.94142495,29.58462472,32.81162085,32.83349609,19.64009594,16.72682754,19.72663445,20.32470629,20.2236719
Farsb,"phenylalanyl-tRNA synthetase, beta subunit",-1.338541986,0.002085586,0.009005367,32.86007062,32.24576087,36.84751683,30.39815662,33.66262478,51.74636057,46.39041594,33.38824776,39.73112767,50.83395791
Fasn,fatty acid synthase,-1.383022418,9.57E-05,0.000641433,333.4626554,369.7437951,370.9405537,362.6517323,369.9019459,524.5199276,466.3803363,498.6182541,473.5901443,535.5975717
Fastk,Fas-activated serine/threonine kinase,1.532579526,1.26E-07,1.86E-06,98.30078949,100.3264751,98.81531186,89.4131034,97.72663484,62.80126487,57.71008171,78.04885806,57.1785412,60.50614882
Fastkd1,FAST kinase domains 1,1.781902165,6.49E-08,1.03E-06,21.40375348,18.40173279,20.72256371,21.03161687,21.50207067,11.52532576,10.91539199,14.51929306,10.40722913,10.49652536
Fat1,FAT atypical cadherin 1,-1.363557822,0.004763293,0.018120143,88.46512209,70.47350918,48.70801953,98.26247224,59.86309136,90.14451222,94.24632433,115.0516134,104.8069192,94.68855079
Fat2,FAT atypical cadherin 2,20.59296172,0.000830086,0.004090389,0.558844738,0.626684399,0.599688339,68.43894996,0.386926722,0.117605365,2.071903109,0.612628399,0.306094974,0.274778151
Fat3,FAT atypical cadherin 3,-1.438235232,0.000639056,0.003265272,13.4681582,19.76904421,14.39252014,20.80176313,16.96950051,24.814732,19.35460709,24.01503325,26.01807282,28.74179458
Fat4,FAT atypical cadherin 4,-1.894758798,0.001473997,0.006737374,49.96071962,43.64002266,50.64034863,25.68615502,35.70780888,97.55365021,108.1937696,32.2242538,70.15696811,81.44424392
Fau,Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed,1.461394386,0.001060155,0.005068434,386.1617143,413.2698752,423.3133353,396.899939,412.6849863,241.6202222,233.5691748,393.8587978,256.0790555,265.6005606
Faxc,failed axon connections homolog,-1.70468228,0.000305049,0.001739316,3.6324908,5.127417806,3.398233921,5.401562802,4.36674443,8.761599687,6.721051547,5.697444113,8.203345312,8.078477636
Fbxl14,F-box and leucine-rich repeat protein 14,-1.381986165,1.42E-05,0.00012285,29.00404192,28.02988401,29.25146454,30.11083945,29.18532986,40.04462676,39.46722751,39.69832027,41.44525952,40.55725507
Fbxl16,F-box and leucine-rich repeat protein 16,-1.697558883,0.000806576,0.003994029,247.1211433,283.3752907,275.6567398,125.50014,285.6071958,405.914917,319.0730787,625.1872814,375.7009715,340.5600402
Fbxl17,F-box and leucine-rich repeat protein 17,-2.218711516,8.85E-20,1.67E-17,29.95407798,26.20680212,18.72360258,21.72117807,23.16032805,57.27381272,49.4730035,54.03382481,54.91343839,50.39431287
Fbxl19,F-box and leucine-rich repeat protein 19,1.384405848,0.001075441,0.005130084,72.4262781,78.44949243,78.82570056,68.72626713,78.26974826,50.9819257,46.64308705,75.84339582,53.38296352,45.3383949
Fbxl4,F-box and leucine-rich repeat protein 4,-1.349153067,0.003609499,0.014344418,13.57992714,11.4512331,11.3274464,12.35463832,11.27615017,17.17038328,16.06988265,15.07065862,16.89644258,15.77226586
Fbxl6,F-box and leucine-rich repeat protein 6,1.795300052,5.99E-08,9.60E-07,22.35378954,17.09139269,17.45759387,19.19278698,19.95436379,11.17250967,11.31966576,12.19130514,8.754316266,10.05688032
Fbxl8,F-box and leucine-rich repeat protein 8,2.307106402,0.000801734,0.003973523,1.676534215,1.993995813,2.065593168,4.482147857,1.989908854,1.176053649,0.960150221,1.409045318,0.857065928,0.879290083
Fbxo11,F-box protein 11,-1.550385062,4.28E-09,9.17E-08,76.89703601,78.62040636,86.1552247,69.12851117,86.56103516,132.4236409,121.231599,106.78113,126.9069764,128.6511302
Fbxo18,"F-box protein, helicase, 18",1.189316515,0.008342477,0.029110497,106.2922692,110.8091959,106.144836,113.8350629,102.5355812,93.02584366,86.00924612,97.46917831,91.33874034,85.9506056
Fbxo2,F-box protein 2,1.350144791,2.67E-05,0.000210998,186.7659116,167.3247344,175.9752115,206.0064111,179.4234483,137.5394743,121.9896123,139.4954865,146.3746167,132.7728025
Fbxo21,F-box protein 21,-1.273236163,0.00057762,0.003000555,75.66757758,89.16009852,89.81998677,88.55115189,88.55094401,124.4264761,105.0606479,103.4116738,104.0110723,112.7689531
Fbxo25,F-box protein 25,-1.243412315,0.009212997,0.031614778,40.90743485,47.62801429,48.57475546,40.51172101,49.8029966,64.56534535,55.23390482,50.35805441,53.99515347,58.58270177
Fbxo28,F-box protein 28,-1.259871418,0.01216031,0.039873766,15.64765268,15.21133949,13.72619976,15.5151272,14.3162887,19.99291204,19.00086753,18.8689547,17.69228952,18.24526922
Fbxo3,F-box protein 3,-1.292184266,0.000841321,0.004139811,48.67537672,47.51407167,43.57735263,59.87689829,46.87340856,64.33013462,60.18625859,66.28639279,67.83064631,60.06650378
Fbxo30,F-box protein 30,-1.753306783,4.63E-05,0.000341589,6.203176597,6.893528384,6.796467842,6.148587444,4.698395906,10.58448284,8.439215101,12.37509366,14.2640258,8.298300157
Fbxo32,F-box protein 32,-1.570954498,0.002446099,0.010313025,5.588447384,4.728618643,4.197818373,3.620196346,4.311469184,5.880268246,6.923188436,7.47406647,7.897250337,7.144231923
Fbxo36,F-box protein 36,2.51749992,0.003097478,0.012592403,3.520721852,1.766110578,1.599168904,1.206732115,1.216055411,0.411618777,0.808547555,0.3063142,1.040722913,1.099112604
Fbxo41,F-box protein 41,-1.377213359,0.008831007,0.030477263,96.34483291,122.6592282,119.9376678,58.55523931,110.7163176,134.4817348,116.5319163,198.3078128,130.3352401,120.2978745
Fbxo42,F-box protein 42,-1.4118244,0.000595922,0.003077852,11.67985503,13.3882576,10.46122991,12.35463832,11.82890263,18.1112262,14.75599287,18.93021754,16.03937665,16.59660031
Fbxo44,F-box protein 44,1.196594453,0.015018352,0.047588606,128.5342898,134.1674326,143.325513,130.9017028,140.6755009,121.1923286,94.09472166,129.8772206,110.1941908,111.010373
Fbxo6,F-box protein 6,1.254994651,0.005826224,0.021501422,35.48664089,38.74049009,44.37693709,41.71845313,39.02432364,29.98936806,34.51487374,27.6295408,31.16046839,35.39142583
Fbxw11,F-box and WD repeat domain containing 11,-1.476114192,1.04E-07,1.55E-06,103.4421611,109.4988558,113.0079359,98.49232598,108.8369593,167.2348289,150.0866398,136.1872931,172.5151275,161.1299077
Fbxw4,F-box and WD repeat domain containing 4,1.303874429,0.000669345,0.003396782,66.83783072,66.71340279,65.83245321,56.94626315,63.73235858,42.39673406,48.05804527,58.44474928,48.17934896,48.41591019
Fbxw5,F-box and WD repeat domain containing 5,1.587546216,9.09E-12,3.49E-10,106.4040382,104.4853806,104.5456671,98.77964315,105.0229673,64.91816144,64.12792792,74.1280363,58.89267306,65.0125105
Fbxw8,F-box and WD repeat domain containing 8,1.380619543,1.80E-05,0.000151155,73.37631416,65.40306268,69.6971114,70.68002389,74.17938006,48.45341035,51.49437238,60.89526288,46.58765509,48.52582145
Fbxw9,F-box and WD repeat domain containing 9,1.525570617,2.17E-05,0.00017753,21.96259822,20.16784337,20.65593168,21.2614706,22.55230035,14.46545989,14.90759554,14.70308158,11.08063807,14.67315326
Fcer2,"Fc fragment of IgE, low affinity II, receptor for (CD23)",4.031166437,0.013418031,0.043236592,0.335306843,0.170913927,0.133264075,0.28731717,0.110550492,0.058802682,0,0.06126284,0.061218995,0.05495563
Fcf1,FCF1 rRNA-processing protein,1.387734843,0.000339823,0.001908433,21.62729138,21.70606871,26.45291895,23.73239827,26.75321904,18.46404229,17.18163553,17.76622358,15.73328168,17.4758904
Fcgr2b,"Fc fragment of IgG, low affinity IIb, receptor",-1.498316941,0.011194701,0.037267912,7.767941864,6.55170053,8.329004708,9.538930054,8.567663122,10.64328553,9.601502211,18.5626405,11.38673304,10.93617041
Fcho1,FCH domain only 1,3.016688835,2.35E-10,6.58E-09,204.8724811,222.4729615,209.8242866,191.295772,220.0507541,57.56782613,47.95697683,145.0091421,48.73031991,48.36095455
Fcho2,FCH domain only 2,-1.730148714,3.04E-08,5.31E-07,18.55364532,14.41374117,11.99376678,12.8143458,15.47706887,23.69748103,23.59948175,31.12152268,25.58953985,22.97145341
Fchsd1,FCH and double SH3 domains 1,1.679664102,0.000383612,0.002113558,9.500360553,11.10940525,9.99480565,14.53824882,10.2259205,6.468295071,6.619983103,8.209220549,5.509709538,6.15503058
Fcrl2,Fc receptor-like 2,-1.72900744,1.72E-05,0.000145518,25.87451139,21.59212609,19.52318704,24.42195948,29.51698134,31.98865926,32.89777863,64.20345624,42.17988746,38.02929608
Fdx1l,ferredoxin 1-like,1.500688935,3.61E-06,3.67E-05,71.58801099,74.80332866,85.02248006,51.48723692,76.94314236,48.6298184,43.71210217,47.96880366,42.24110646,57.15385538
Fdxr,ferredoxin reductase,1.436563129,0.001241761,0.005802543,12.62989109,16.35076567,15.05884051,15.05541972,13.37660952,11.11370699,7.681201768,11.21109971,10.03991516,10.44156973
Fem1b,fem-1 homolog b (C. elegans),-1.774441949,4.94E-13,2.60E-11,28.94815745,29.16931019,25.52007043,23.50254453,29.01950412,53.15762495,44.87438928,49.37784898,47.93447298,46.4375075
Fem1c,fem-1 homolog c (C. elegans),-1.345347958,0.003261013,0.013151298,17.99480058,17.66110578,18.12391425,25.11152068,17.74335395,29.75415733,23.80161864,20.64557705,30.30340246,25.55436803
Fermt1,fermitin family member 1,4.447815239,2.51E-05,0.000200939,3.408952904,3.646163773,3.864658185,1.321658983,5.914451316,0.764434872,0.70747911,1.163993958,0.428532964,0.989201343
Fert2,NA,-1.348336699,0.002709259,0.011230045,13.4681582,12.13488881,10.46122991,10.6307353,10.61284722,14.99468403,14.1495822,15.92833838,16.46790962,15.82722149
Fes,"FES proto-oncogene, tyrosine kinase",2.022398325,0.005151636,0.019348783,6.426714492,4.443762099,5.530459126,8.849368845,5.361698857,1.352461697,2.930984885,6.187546832,2.081445825,2.582914618
Fez2,fasciculation and elongation protein zeta 2 (zygin II),-1.425792059,0.00039687,0.002171967,12.07104635,9.571179905,10.92765418,11.26283308,11.93945312,16.17073768,15.56454043,16.54096678,14.57012078,16.70651157
Fgd4,"FYVE, RhoGEF and PH domain containing 4",-1.447204336,0.005511206,0.020510813,18.94483663,11.56517572,10.19470176,10.86058904,11.38670067,19.1108718,22.18452353,15.8058127,17.50863253,16.54164468
Fgd6,"FYVE, RhoGEF and PH domain containing 6",-1.595576231,0.001503508,0.006834116,7.153212652,8.20386849,6.263411541,6.493368049,6.68830476,9.878850654,8.439215101,16.05086406,11.38673304,9.892013432
Fgf12,fibroblast growth factor 12,-1.438048924,0.000673614,0.003416427,16.48591978,23.70006453,21.65541224,21.2614706,19.40161133,30.75380293,20.5168942,36.81896679,31.22168738,28.19223828
Fgf13,fibroblast growth factor 13,-2.313420731,5.03E-10,1.32E-08,124.0635319,102.4344135,139.3275908,52.69396903,138.0222891,306.7735944,242.8169375,197.6951844,259.6909762,280.4935364
Fgf14,fibroblast growth factor 14,-2.567099611,6.16E-06,5.90E-05,1.844187637,2.392794976,1.865697055,1.55151272,1.658257378,5.292241422,5.15449066,3.675770395,4.713862605,5.110873606
Fgf2,fibroblast growth factor 2,-2.352987297,2.68E-07,3.65E-06,3.520721852,2.563708903,1.732432979,1.494049286,3.150689019,5.880268246,5.15449066,7.53532931,5.570928533,5.385651757
Fgf21,fibroblast growth factor 21,5.776010049,0.000383227,0.002112114,0.502960265,0.227885236,0.466424264,0.747024643,0.221100984,0,0.050534222,0.18378852,0,0.10991126
Fgf5,fibroblast growth factor 5,-2.959841679,0.001413247,0.006490805,0.167653422,0.284856545,0.799584452,0.114926868,0.27637623,1.234856332,0.70747911,0.612628399,1.346817887,0.934245713
Fhod1,formin homology 2 domain containing 1,1.558584418,0.006992363,0.025092993,18.60952979,15.61013865,13.7928318,25.34137442,12.43693034,7.87955945,11.87554221,16.47970394,9.366506214,9.45236839
Ficd,FIC domain containing,-1.360125195,0.002657817,0.011057975,14.02700293,14.52768378,14.52578421,10.91805247,14.75849067,19.87530667,19.05140175,15.68328702,18.42691745,20.44349443
